x;y
120;119
117;119
115;119
113;119
108;119
105;118
101;116
96;114
87;110
82;108
78;105
74;102
68;95
64;91
61;88
58;84
51;77
48;74
44;71
41;67
34;60
31;57
28;53
24;50
18;43
14;40
11;36
8;33
1;26
-1;22
-4;19
-7;15
-11;6
-13;1
-16;-2
-18;-7
-22;-16
-24;-21
-26;-26
-30;-35
-34;-40
-39;-44
-48;-53
-52;-58
-56;-62
-59;-65
-63;-68
-67;-71
-74;-78
-77;-81
-81;-85
-86;-88
-95;-94
-100;-97
-105;-100
-108;-102
-114;-106
-117;-108
-120;-110
-123;-111
-126;-111
-126;-111
-126;-111
-126;-111
-126;-111
-126;-111
-126;-111
-126;-111
-126;-111
